Database Fundamentals,Computer Architecture,Distributed Computing Systems,Cyber Security,Networking,Software Development,Programming Skills,Project Management,Computer Forensics Fundamentals,Technical Communication,AI ML,Software Engineering,Business Analysis,Communication skills,Data Science,Troubleshooting skills,Graphics Designing,Role
4,4,4,4,4,4,4,4,4,4,4,4,7,4,4,4,4,Business Analyst
4,4,4,4,4,4,4,4,4,4,4,2,7,4,4,4,4,Business Analyst
4,4,4,4,4,4,4,4,4,4,4,5,7,4,4,4,4,Business Analyst
4,4,4,4,4,4,4,4,4,4,4,1,7,4,4,4,4,Business Analyst
2,2,2,2,2,2,2,2,2,2,2,6,7,2,2,2,2,Business Analyst
2,2,2,2,2,2,2,2,2,2,2,3,7,2,2,2,2,Business Analyst
2,2,2,2,2,2,2,2,2,2,2,4,7,2,2,2,2,Business Analyst
2,2,2,2,2,2,2,2,2,2,2,2,7,2,2,2,2,Business Analyst
2,2,2,2,2,2,2,2,2,2,2,5,7,2,2,2,2,Business Analyst
2,2,2,2,2,2,2,2,2,2,2,1,7,2,2,2,2,Business Analyst
5,5,5,5,5,5,5,5,5,5,5,6,7,5,5,5,5,Business Analyst
5,5,5,5,5,5,5,5,5,5,5,3,7,5,5,5,5,Business Analyst
5,5,5,5,5,5,5,5,5,5,5,4,7,5,5,5,5,Business Analyst
5,5,5,5,5,5,5,5,5,5,5,2,7,5,5,5,5,Business Analyst
5,5,5,5,5,5,5,5,5,5,5,5,7,5,5,5,5,Business Analyst
5,5,5,5,5,5,5,5,5,5,5,1,7,5,5,5,5,Business Analyst
1,1,1,1,1,1,1,1,1,1,1,6,7,1,1,1,1,Business Analyst
1,1,1,1,1,1,1,1,1,1,1,3,7,1,1,1,1,Business Analyst
1,1,1,1,1,1,1,1,1,1,1,4,7,1,1,1,1,Business Analyst
1,1,1,1,1,1,1,1,1,1,1,2,7,1,1,1,1,Business Analyst
1,1,1,1,1,1,1,1,1,1,1,5,7,1,1,1,1,Business Analyst
1,1,1,1,1,1,1,1,1,1,1,1,7,1,1,1,1,Business Analyst
6,6,6,6,6,6,6,6,6,6,6,6,6,7,6,6,6,Customer Service Executive
6,6,6,6,6,6,6,6,6,6,6,6,6,7,3,6,6,Customer Service Executive
6,6,6,6,6,6,6,6,6,6,6,6,6,7,4,6,6,Customer Service Executive
6,6,6,6,6,6,6,6,6,6,6,6,6,7,2,6,6,Customer Service Executive
6,6,6,6,6,6,6,6,6,6,6,6,6,7,5,6,6,Customer Service Executive
6,6,6,6,6,6,6,6,6,6,6,6,6,7,1,6,6,Customer Service Executive
3,3,3,3,3,3,3,3,3,3,3,3,3,7,6,3,3,Customer Service Executive
3,3,3,3,3,3,3,3,3,3,3,3,3,7,3,3,3,Customer Service Executive
3,3,3,3,3,3,3,3,3,3,3,3,3,7,4,3,3,Customer Service Executive
3,3,3,3,3,3,3,3,3,3,3,3,3,7,2,3,3,Customer Service Executive
3,3,3,3,3,3,3,3,3,3,3,3,3,7,5,3,3,Customer Service Executive
3,3,3,3,3,3,3,3,3,3,3,3,3,7,1,3,3,Customer Service Executive
4,4,4,4,4,4,4,4,4,4,4,4,4,7,6,4,4,Customer Service Executive
4,4,4,4,4,4,4,4,4,4,4,4,4,7,3,4,4,Customer Service Executive
4,4,4,4,4,4,4,4,4,4,4,4,4,7,4,4,4,Customer Service Executive
4,4,4,4,4,4,4,4,4,4,4,4,4,7,2,4,4,Customer Service Executive
4,4,4,4,4,4,4,4,4,4,4,4,4,7,5,4,4,Customer Service Executive
4,4,4,4,4,4,4,4,4,4,4,4,4,7,1,4,4,Customer Service Executive
2,2,2,2,2,2,2,2,2,2,2,2,2,7,6,2,2,Customer Service Executive
2,2,2,2,2,2,2,2,2,2,2,2,2,7,3,2,2,Customer Service Executive
2,2,2,2,2,2,2,2,2,2,2,2,2,7,4,2,2,Customer Service Executive
2,2,2,2,2,2,2,2,2,2,2,2,2,7,2,2,2,Customer Service Executive
2,2,2,2,2,2,2,2,2,2,2,2,2,7,5,2,2,Customer Service Executive
2,2,2,2,2,2,2,2,2,2,2,2,2,7,1,2,2,Customer Service Executive
5,5,5,5,5,5,5,5,5,5,5,5,5,7,6,5,5,Customer Service Executive
5,5,5,5,5,5,5,5,5,5,5,5,5,7,3,5,5,Customer Service Executive
5,5,5,5,5,5,5,5,5,5,5,5,5,7,4,5,5,Customer Service Executive
5,5,5,5,5,5,5,5,5,5,5,5,5,7,2,5,5,Customer Service Executive
5,5,5,5,5,5,5,5,5,5,5,5,5,7,5,5,5,Customer Service Executive
5,5,5,5,5,5,5,5,5,5,5,5,5,7,1,5,5,Customer Service Executive
1,1,1,1,1,1,1,1,1,1,1,1,1,7,6,1,1,Customer Service Executive
1,1,1,1,1,1,1,1,1,1,1,1,1,7,3,1,1,Customer Service Executive
1,1,1,1,1,1,1,1,1,1,1,1,1,7,4,1,1,Customer Service Executive
1,1,1,1,1,1,1,1,1,1,1,1,1,7,2,1,1,Customer Service Executive
1,1,1,1,1,1,1,1,1,1,1,1,1,7,5,1,1,Customer Service Executive
1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,1,1,Customer Service Executive
6,6,6,6,6,6,6,6,6,6,6,6,6,7,6,6,6,Customer Service Executive
6,6,6,6,6,6,6,6,6,6,6,6,6,7,6,3,3,Customer Service Executive
6,6,6,6,6,6,6,6,6,6,6,6,6,7,6,4,4,Customer Service Executive
6,6,6,6,6,6,6,6,6,6,6,6,6,7,6,2,2,Customer Service Executive
6,6,6,6,6,6,6,6,6,6,6,6,6,7,6,5,5,Customer Service Executive
6,6,6,6,6,6,6,6,6,6,6,6,6,7,6,1,1,Customer Service Executive
3,3,3,3,3,3,3,3,3,3,3,3,3,7,3,6,6,Customer Service Executive
3,3,3,3,3,3,3,3,3,3,3,3,3,7,3,3,3,Customer Service Executive
3,3,3,3,3,3,3,3,3,3,3,3,3,7,3,4,4,Customer Service Executive
3,3,3,3,3,3,3,3,3,3,3,3,3,7,3,2,2,Customer Service Executive
3,3,3,3,3,3,3,3,3,3,3,3,3,7,3,5,5,Customer Service Executive
3,3,3,3,3,3,3,3,3,3,3,3,3,7,3,1,1,Customer Service Executive
4,4,4,4,4,4,4,4,4,4,4,4,4,7,4,6,6,Customer Service Executive
4,4,4,4,4,4,4,4,4,4,4,4,4,7,4,3,3,Customer Service Executive
4,4,4,4,4,4,4,4,4,4,4,4,4,7,4,4,4,Customer Service Executive
4,4,4,4,4,4,4,4,4,4,4,4,4,7,4,2,2,Customer Service Executive
4,4,4,4,4,4,4,4,4,4,4,4,4,7,4,5,5,Customer Service Executive
4,4,4,4,4,4,4,4,4,4,4,4,4,7,4,1,1,Customer Service Executive
2,2,2,2,2,2,2,2,2,2,2,2,2,7,2,6,6,Customer Service Executive
2,2,2,2,2,2,2,2,2,2,2,2,2,7,2,3,3,Customer Service Executive
2,2,2,2,2,2,2,2,2,2,2,2,2,7,2,4,4,Customer Service Executive
2,2,2,2,2,2,2,2,2,2,2,2,2,7,2,2,2,Customer Service Executive
2,2,2,2,2,2,2,2,2,2,2,2,2,7,2,5,5,Customer Service Executive
2,2,2,2,2,2,2,2,2,2,2,2,2,7,2,1,1,Customer Service Executive
5,5,5,5,5,5,5,5,5,5,5,5,5,7,5,6,6,Customer Service Executive
5,5,5,5,5,5,5,5,5,5,5,5,5,7,5,3,3,Customer Service Executive
5,5,5,5,5,5,5,5,5,5,5,5,5,7,5,4,4,Customer Service Executive
5,5,5,5,5,5,5,5,5,5,5,5,5,7,5,2,2,Customer Service Executive
5,5,5,5,5,5,5,5,5,5,5,5,5,7,5,5,5,Customer Service Executive
5,5,5,5,5,5,5,5,5,5,5,5,5,7,5,1,1,Customer Service Executive
1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,6,6,Customer Service Executive
1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,3,3,Customer Service Executive
1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,4,4,Customer Service Executive
1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,2,2,Customer Service Executive
1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,5,5,Customer Service Executive
1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,1,1,Customer Service Executive
6,6,6,6,6,6,6,6,6,6,6,6,6,7,6,6,6,Customer Service Executive
3,6,6,6,6,6,6,6,6,6,6,6,6,7,6,6,6,Customer Service Executive
4,6,6,6,6,6,6,6,6,6,6,6,6,7,6,6,6,Customer Service Executive
2,6,6,6,6,6,6,6,6,6,6,6,6,7,6,6,6,Customer Service Executive
5,6,6,6,6,6,6,6,6,6,6,6,6,7,6,6,6,Customer Service Executive
1,6,6,6,6,6,6,6,6,6,6,6,6,7,6,6,6,Customer Service Executive
6,3,3,3,3,3,3,3,3,3,3,3,3,7,3,3,3,Customer Service Executive
3,3,3,3,3,3,3,3,3,3,3,3,3,7,3,3,3,Customer Service Executive
4,3,3,3,3,3,3,3,3,3,3,3,3,7,3,3,3,Customer Service Executive
2,3,3,3,3,3,3,3,3,3,3,3,3,7,3,3,3,Customer Service Executive
5,3,3,3,3,3,3,3,3,3,3,3,3,7,3,3,3,Customer Service Executive
1,3,3,3,3,3,3,3,3,3,3,3,3,7,3,3,3,Customer Service Executive
6,4,4,4,4,4,4,4,4,4,4,4,4,7,4,4,4,Customer Service Executive
3,4,4,4,4,4,4,4,4,4,4,4,4,7,4,4,4,Customer Service Executive
4,4,4,4,4,4,4,4,4,4,4,4,4,7,4,4,4,Customer Service Executive
2,4,4,4,4,4,4,4,4,4,4,4,4,7,4,4,4,Customer Service Executive
5,4,4,4,4,4,4,4,4,4,4,4,4,7,4,4,4,Customer Service Executive
1,4,4,4,4,4,4,4,4,4,4,4,4,7,4,4,4,Customer Service Executive
6,2,2,2,2,2,2,2,2,2,2,2,2,7,2,2,2,Customer Service Executive
3,2,2,2,2,2,2,2,2,2,2,2,2,7,2,2,2,Customer Service Executive
4,2,2,2,2,2,2,2,2,2,2,2,2,7,2,2,2,Customer Service Executive
2,2,2,2,2,2,2,2,2,2,2,2,2,7,2,2,2,Customer Service Executive
5,2,2,2,2,2,2,2,2,2,2,2,2,7,2,2,2,Customer Service Executive
1,2,2,2,2,2,2,2,2,2,2,2,2,7,2,2,2,Customer Service Executive
6,5,5,5,5,5,5,5,5,5,5,5,5,7,5,5,5,Customer Service Executive
3,5,5,5,5,5,5,5,5,5,5,5,5,7,5,5,5,Customer Service Executive
4,5,5,5,5,5,5,5,5,5,5,5,5,7,5,5,5,Customer Service Executive
2,5,5,5,5,5,5,5,5,5,5,5,5,7,5,5,5,Customer Service Executive
5,5,5,5,5,5,5,5,5,5,5,5,5,7,5,5,5,Customer Service Executive
1,5,5,5,5,5,5,5,5,5,5,5,5,7,5,5,5,Customer Service Executive
6,1,1,1,1,1,1,1,1,1,1,1,1,7,1,1,1,Customer Service Executive
3,1,1,1,1,1,1,1,1,1,1,1,1,7,1,1,1,Customer Service Executive
4,1,1,1,1,1,1,1,1,1,1,1,1,7,1,1,1,Customer Service Executive
2,1,1,1,1,1,1,1,1,1,1,1,1,7,1,1,1,Customer Service Executive
5,1,1,1,1,1,1,1,1,1,1,1,1,7,1,1,1,Customer Service Executive
1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,1,1,Customer Service Executive
6,6,6,6,6,6,6,6,6,6,6,6,6,7,6,6,6,Customer Service Executive
6,3,6,6,6,6,6,6,6,6,6,6,6,7,6,6,6,Customer Service Executive
6,4,6,6,6,6,6,6,6,6,6,6,6,7,6,6,6,Customer Service Executive
6,2,6,6,6,6,6,6,6,6,6,6,6,7,6,6,6,Customer Service Executive
6,5,6,6,6,6,6,6,6,6,6,6,6,7,6,6,6,Customer Service Executive
6,1,6,6,6,6,6,6,6,6,6,6,6,7,6,6,6,Customer Service Executive
3,6,3,3,3,3,3,3,3,3,3,3,3,7,3,3,3,Customer Service Executive
3,3,3,3,3,3,3,3,3,3,3,3,3,7,3,3,3,Customer Service Executive
3,4,3,3,3,3,3,3,3,3,3,3,3,7,3,3,3,Customer Service Executive
3,2,3,3,3,3,3,3,3,3,3,3,3,7,3,3,3,Customer Service Executive
3,5,3,3,3,3,3,3,3,3,3,3,3,7,3,3,3,Customer Service Executive
3,1,3,3,3,3,3,3,3,3,3,3,3,7,3,3,3,Customer Service Executive
4,6,4,4,4,4,4,4,4,4,4,4,4,7,4,4,4,Customer Service Executive
4,3,4,4,4,4,4,4,4,4,4,4,4,7,4,4,4,Customer Service Executive
4,4,4,4,4,4,4,4,4,4,4,4,4,7,4,4,4,Customer Service Executive
4,2,4,4,4,4,4,4,4,4,4,4,4,7,4,4,4,Customer Service Executive
4,5,4,4,4,4,4,4,4,4,4,4,4,7,4,4,4,Customer Service Executive
4,1,4,4,4,4,4,4,4,4,4,4,4,7,4,4,4,Customer Service Executive
2,6,2,2,2,2,2,2,2,2,2,2,2,7,2,2,2,Customer Service Executive
2,3,2,2,2,2,2,2,2,2,2,2,2,7,2,2,2,Customer Service Executive
2,4,2,2,2,2,2,2,2,2,2,2,2,7,2,2,2,Customer Service Executive
2,2,2,2,2,2,2,2,2,2,2,2,2,7,2,2,2,Customer Service Executive
2,5,2,2,2,2,2,2,2,2,2,2,2,7,2,2,2,Customer Service Executive
2,1,2,2,2,2,2,2,2,2,2,2,2,7,2,2,2,Customer Service Executive
5,6,5,5,5,5,5,5,5,5,5,5,5,7,5,5,5,Customer Service Executive
5,3,5,5,5,5,5,5,5,5,5,5,5,7,5,5,5,Customer Service Executive
5,4,5,5,5,5,5,5,5,5,5,5,5,7,5,5,5,Customer Service Executive
5,2,5,5,5,5,5,5,5,5,5,5,5,7,5,5,5,Customer Service Executive
5,5,5,5,5,5,5,5,5,5,5,5,5,7,5,5,5,Customer Service Executive
5,1,5,5,5,5,5,5,5,5,5,5,5,7,5,5,5,Customer Service Executive
1,6,1,1,1,1,1,1,1,1,1,1,1,7,1,1,1,Customer Service Executive
1,3,1,1,1,1,1,1,1,1,1,1,1,7,1,1,1,Customer Service Executive
1,4,1,1,1,1,1,1,1,1,1,1,1,7,1,1,1,Customer Service Executive
1,2,1,1,1,1,1,1,1,1,1,1,1,7,1,1,1,Customer Service Executive
1,5,1,1,1,1,1,1,1,1,1,1,1,7,1,1,1,Customer Service Executive
1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,1,1,Customer Service Executive
6,6,6,6,6,6,6,6,6,6,6,6,6,7,6,6,6,Customer Service Executive
6,6,3,6,6,6,6,6,6,6,6,6,6,7,6,6,6,Customer Service Executive
6,6,4,6,6,6,6,6,6,6,6,6,6,7,6,6,6,Customer Service Executive
6,6,2,6,6,6,6,6,6,6,6,6,6,7,6,6,6,Customer Service Executive
6,6,5,6,6,6,6,6,6,6,6,6,6,7,6,6,6,Customer Service Executive
6,6,1,6,6,6,6,6,6,6,6,6,6,7,6,6,6,Customer Service Executive
3,3,6,3,3,3,3,3,3,3,3,3,3,7,3,3,3,Customer Service Executive
3,3,3,3,3,3,3,3,3,3,3,3,3,7,3,3,3,Customer Service Executive
3,3,4,3,3,3,3,3,3,3,3,3,3,7,3,3,3,Customer Service Executive
3,3,2,3,3,3,3,3,3,3,3,3,3,7,3,3,3,Customer Service Executive
3,3,5,3,3,3,3,3,3,3,3,3,3,7,3,3,3,Customer Service Executive
3,3,1,3,3,3,3,3,3,3,3,3,3,7,3,3,3,Customer Service Executive
4,4,6,4,4,4,4,4,4,4,4,4,4,7,4,4,4,Customer Service Executive
4,4,3,4,4,4,4,4,4,4,4,4,4,7,4,4,4,Customer Service Executive
4,4,4,4,4,4,4,4,4,4,4,4,4,7,4,4,4,Customer Service Executive
4,4,2,4,4,4,4,4,4,4,4,4,4,7,4,4,4,Customer Service Executive
4,4,5,4,4,4,4,4,4,4,4,4,4,7,4,4,4,Customer Service Executive
4,4,1,4,4,4,4,4,4,4,4,4,4,7,4,4,4,Customer Service Executive
2,2,6,2,2,2,2,2,2,2,2,2,2,7,2,2,2,Customer Service Executive
2,2,3,2,2,2,2,2,2,2,2,2,2,7,2,2,2,Customer Service Executive
2,2,4,2,2,2,2,2,2,2,2,2,2,7,2,2,2,Customer Service Executive
2,2,2,2,2,2,2,2,2,2,2,2,2,7,2,2,2,Customer Service Executive
2,2,5,2,2,2,2,2,2,2,2,2,2,7,2,2,2,Customer Service Executive
2,2,1,2,2,2,2,2,2,2,2,2,2,7,2,2,2,Customer Service Executive
5,5,6,5,5,5,5,5,5,5,5,5,5,7,5,5,5,Customer Service Executive
5,5,3,5,5,5,5,5,5,5,5,5,5,7,5,5,5,Customer Service Executive
5,5,4,5,5,5,5,5,5,5,5,5,5,7,5,5,5,Customer Service Executive
5,5,2,5,5,5,5,5,5,5,5,5,5,7,5,5,5,Customer Service Executive
5,5,5,5,5,5,5,5,5,5,5,5,5,7,5,5,5,Customer Service Executive
5,5,1,5,5,5,5,5,5,5,5,5,5,7,5,5,5,Customer Service Executive
1,1,6,1,1,1,1,1,1,1,1,1,1,7,1,1,1,Customer Service Executive
1,1,3,1,1,1,1,1,1,1,1,1,1,7,1,1,1,Customer Service Executive
1,1,4,1,1,1,1,1,1,1,1,1,1,7,1,1,1,Customer Service Executive
1,1,2,1,1,1,1,1,1,1,1,1,1,7,1,1,1,Customer Service Executive
1,1,5,1,1,1,1,1,1,1,1,1,1,7,1,1,1,Customer Service Executive
1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,1,1,Customer Service Executive
6,6,6,6,6,6,6,6,6,6,6,6,6,7,6,6,6,Customer Service Executive
6,6,6,3,6,6,6,6,6,6,6,6,6,7,6,6,6,Customer Service Executive
6,6,6,4,6,6,6,6,6,6,6,6,6,7,6,6,6,Customer Service Executive
6,6,6,2,6,6,6,6,6,6,6,6,6,7,6,6,6,Customer Service Executive
6,6,6,5,6,6,6,6,6,6,6,6,6,7,6,6,6,Customer Service Executive
6,6,6,1,6,6,6,6,6,6,6,6,6,7,6,6,6,Customer Service Executive
3,3,3,6,3,3,3,3,3,3,3,3,3,7,3,3,3,Customer Service Executive
3,3,3,3,3,3,3,3,3,3,3,3,3,7,3,3,3,Customer Service Executive
3,3,3,4,3,3,3,3,3,3,3,3,3,7,3,3,3,Customer Service Executive
3,3,3,2,3,3,3,3,3,3,3,3,3,7,3,3,3,Customer Service Executive
3,3,3,5,3,3,3,3,3,3,3,3,3,7,3,3,3,Customer Service Executive
3,3,3,1,3,3,3,3,3,3,3,3,3,7,3,3,3,Customer Service Executive
4,4,4,6,4,4,4,4,4,4,4,4,4,7,4,4,4,Customer Service Executive
4,4,4,3,4,4,4,4,4,4,4,4,4,7,4,4,4,Customer Service Executive
4,4,4,4,4,4,4,4,4,4,4,4,4,7,4,4,4,Customer Service Executive
4,4,4,2,4,4,4,4,4,4,4,4,4,7,4,4,4,Customer Service Executive
4,4,4,5,4,4,4,4,4,4,4,4,4,7,4,4,4,Customer Service Executive
4,4,4,1,4,4,4,4,4,4,4,4,4,7,4,4,4,Customer Service Executive
2,2,2,6,2,2,2,2,2,2,2,2,2,7,2,2,2,Customer Service Executive
2,2,2,3,2,2,2,2,2,2,2,2,2,7,2,2,2,Customer Service Executive
2,2,2,4,2,2,2,2,2,2,2,2,2,7,2,2,2,Customer Service Executive
2,2,2,2,2,2,2,2,2,2,2,2,2,7,2,2,2,Customer Service Executive
2,2,2,5,2,2,2,2,2,2,2,2,2,7,2,2,2,Customer Service Executive
2,2,2,1,2,2,2,2,2,2,2,2,2,7,2,2,2,Customer Service Executive
5,5,5,6,5,5,5,5,5,5,5,5,5,7,5,5,5,Customer Service Executive
5,5,5,3,5,5,5,5,5,5,5,5,5,7,5,5,5,Customer Service Executive
5,5,5,4,5,5,5,5,5,5,5,5,5,7,5,5,5,Customer Service Executive
5,5,5,2,5,5,5,5,5,5,5,5,5,7,5,5,5,Customer Service Executive
5,5,5,5,5,5,5,5,5,5,5,5,5,7,5,5,5,Customer Service Executive
5,5,5,1,5,5,5,5,5,5,5,5,5,7,5,5,5,Customer Service Executive
1,1,1,6,1,1,1,1,1,1,1,1,1,7,1,1,1,Customer Service Executive
1,1,1,3,1,1,1,1,1,1,1,1,1,7,1,1,1,Customer Service Executive
1,1,1,4,1,1,1,1,1,1,1,1,1,7,1,1,1,Customer Service Executive
1,1,1,2,1,1,1,1,1,1,1,1,1,7,1,1,1,Customer Service Executive
1,1,1,5,1,1,1,1,1,1,1,1,1,7,1,1,1,Customer Service Executive
1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,1,1,Customer Service Executive
6,6,6,6,6,6,6,6,6,6,6,6,6,7,6,6,6,Customer Service Executive
6,6,6,6,3,6,6,6,6,6,6,6,6,7,6,6,6,Customer Service Executive
6,6,6,6,4,6,6,6,6,6,6,6,6,7,6,6,6,Customer Service Executive
6,6,6,6,2,6,6,6,6,6,6,6,6,7,6,6,6,Customer Service Executive
6,6,6,6,5,6,6,6,6,6,6,6,6,7,6,6,6,Customer Service Executive
6,6,6,6,1,6,6,6,6,6,6,6,6,7,6,6,6,Customer Service Executive
3,3,3,3,6,3,3,3,3,3,3,3,3,7,3,3,3,Customer Service Executive
3,3,3,3,3,3,3,3,3,3,3,3,3,7,3,3,3,Customer Service Executive
3,3,3,3,4,3,3,3,3,3,3,3,3,7,3,3,3,Customer Service Executive
3,3,3,3,2,3,3,3,3,3,3,3,3,7,3,3,3,Customer Service Executive
3,3,3,3,5,3,3,3,3,3,3,3,3,7,3,3,3,Customer Service Executive
3,3,3,3,1,3,3,3,3,3,3,3,3,7,3,3,3,Customer Service Executive
4,4,4,4,6,4,4,4,4,4,4,4,4,7,4,4,4,Customer Service Executive
4,4,4,4,3,4,4,4,4,4,4,4,4,7,4,4,4,Customer Service Executive
4,4,4,4,4,4,4,4,4,4,4,4,4,7,4,4,4,Customer Service Executive
4,4,4,4,2,4,4,4,4,4,4,4,4,7,4,4,4,Customer Service Executive
4,4,4,4,5,4,4,4,4,4,4,4,4,7,4,4,4,Customer Service Executive
4,4,4,4,1,4,4,4,4,4,4,4,4,7,4,4,4,Customer Service Executive
2,2,2,2,6,2,2,2,2,2,2,2,2,7,2,2,2,Customer Service Executive
2,2,2,2,3,2,2,2,2,2,2,2,2,7,2,2,2,Customer Service Executive
2,2,2,2,4,2,2,2,2,2,2,2,2,7,2,2,2,Customer Service Executive
2,2,2,2,2,2,2,2,2,2,2,2,2,7,2,2,2,Customer Service Executive
2,2,2,2,5,2,2,2,2,2,2,2,2,7,2,2,2,Customer Service Executive
2,2,2,2,1,2,2,2,2,2,2,2,2,7,2,2,2,Customer Service Executive
5,5,5,5,6,5,5,5,5,5,5,5,5,7,5,5,5,Customer Service Executive
5,5,5,5,3,5,5,5,5,5,5,5,5,7,5,5,5,Customer Service Executive
5,5,5,5,4,5,5,5,5,5,5,5,5,7,5,5,5,Customer Service Executive
5,5,5,5,2,5,5,5,5,5,5,5,5,7,5,5,5,Customer Service Executive
5,5,5,5,5,5,5,5,5,5,5,5,5,7,5,5,5,Customer Service Executive
5,5,5,5,1,5,5,5,5,5,5,5,5,7,5,5,5,Customer Service Executive
1,1,1,1,6,1,1,1,1,1,1,1,1,7,1,1,1,Customer Service Executive
1,1,1,1,3,1,1,1,1,1,1,1,1,7,1,1,1,Customer Service Executive
1,1,1,1,4,1,1,1,1,1,1,1,1,7,1,1,1,Customer Service Executive
1,1,1,1,2,1,1,1,1,1,1,1,1,7,1,1,1,Customer Service Executive
1,1,1,1,5,1,1,1,1,1,1,1,1,7,1,1,1,Customer Service Executive
1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,1,1,Customer Service Executive
6,6,6,6,6,6,6,6,6,6,6,6,6,7,6,6,6,Customer Service Executive
6,6,6,6,6,3,6,6,6,6,6,6,6,7,6,6,6,Customer Service Executive
6,6,6,6,6,4,6,6,6,6,6,6,6,7,6,6,6,Customer Service Executive
6,6,6,6,6,2,6,6,6,6,6,6,6,7,6,6,6,Customer Service Executive
6,6,6,6,6,5,6,6,6,6,6,6,6,7,6,6,6,Customer Service Executive
6,6,6,6,6,1,6,6,6,6,6,6,6,7,6,6,6,Customer Service Executive
3,3,3,3,3,6,3,3,3,3,3,3,3,7,3,3,3,Customer Service Executive
3,3,3,3,3,3,3,3,3,3,3,3,3,7,3,3,3,Customer Service Executive
3,3,3,3,3,4,3,3,3,3,3,3,3,7,3,3,3,Customer Service Executive
3,3,3,3,3,2,3,3,3,3,3,3,3,7,3,3,3,Customer Service Executive
3,3,3,3,3,5,3,3,3,3,3,3,3,7,3,3,3,Customer Service Executive
3,3,3,3,3,1,3,3,3,3,3,3,3,7,3,3,3,Customer Service Executive
4,4,4,4,4,6,4,4,4,4,4,4,4,7,4,4,4,Customer Service Executive
4,4,4,4,4,3,4,4,4,4,4,4,4,7,4,4,4,Customer Service Executive
4,4,4,4,4,4,4,4,4,4,4,4,4,7,4,4,4,Customer Service Executive
4,4,4,4,4,2,4,4,4,4,4,4,4,7,4,4,4,Customer Service Executive
4,4,4,4,4,5,4,4,4,4,4,4,4,7,4,4,4,Customer Service Executive
4,4,4,4,4,1,4,4,4,4,4,4,4,7,4,4,4,Customer Service Executive
2,2,2,2,2,6,2,2,2,2,2,2,2,7,2,2,2,Customer Service Executive
2,2,2,2,2,3,2,2,2,2,2,2,2,7,2,2,2,Customer Service Executive
2,2,2,2,2,4,2,2,2,2,2,2,2,7,2,2,2,Customer Service Executive
2,2,2,2,2,2,2,2,2,2,2,2,2,7,2,2,2,Customer Service Executive
2,2,2,2,2,5,2,2,2,2,2,2,2,7,2,2,2,Customer Service Executive
2,2,2,2,2,1,2,2,2,2,2,2,2,7,2,2,2,Customer Service Executive
5,5,5,5,5,6,5,5,5,5,5,5,5,7,5,5,5,Customer Service Executive
5,5,5,5,5,3,5,5,5,5,5,5,5,7,5,5,5,Customer Service Executive
5,5,5,5,5,4,5,5,5,5,5,5,5,7,5,5,5,Customer Service Executive
5,5,5,5,5,2,5,5,5,5,5,5,5,7,5,5,5,Customer Service Executive
5,5,5,5,5,5,5,5,5,5,5,5,5,7,5,5,5,Customer Service Executive
5,5,5,5,5,1,5,5,5,5,5,5,5,7,5,5,5,Customer Service Executive
1,1,1,1,1,6,1,1,1,1,1,1,1,7,1,1,1,Customer Service Executive
1,1,1,1,1,3,1,1,1,1,1,1,1,7,1,1,1,Customer Service Executive
1,1,1,1,1,4,1,1,1,1,1,1,1,7,1,1,1,Customer Service Executive
1,1,1,1,1,2,1,1,1,1,1,1,1,7,1,1,1,Customer Service Executive
1,1,1,1,1,5,1,1,1,1,1,1,1,7,1,1,1,Customer Service Executive
1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,1,1,Customer Service Executive
6,6,6,6,6,6,6,6,6,6,6,6,6,7,6,6,6,Customer Service Executive
6,6,6,6,6,6,3,6,6,6,6,6,6,7,6,6,6,Customer Service Executive
6,6,6,6,6,6,4,6,6,6,6,6,6,7,6,6,6,Customer Service Executive
6,6,6,6,6,6,2,6,6,6,6,6,6,7,6,6,6,Customer Service Executive
6,6,6,6,6,6,5,6,6,6,6,6,6,7,6,6,6,Customer Service Executive
6,6,6,6,6,6,1,6,6,6,6,6,6,7,6,6,6,Customer Service Executive
3,3,3,3,3,3,6,3,3,3,3,3,3,7,3,3,3,Customer Service Executive
3,3,3,3,3,3,3,3,3,3,3,3,3,7,3,3,3,Customer Service Executive
3,3,3,3,3,3,4,3,3,3,3,3,3,7,3,3,3,Customer Service Executive
3,3,3,3,3,3,2,3,3,3,3,3,3,7,3,3,3,Customer Service Executive
3,3,3,3,3,3,5,3,3,3,3,3,3,7,3,3,3,Customer Service Executive
3,3,3,3,3,3,1,3,3,3,3,3,3,7,3,3,3,Customer Service Executive
4,4,4,4,4,4,6,4,4,4,4,4,4,7,4,4,4,Customer Service Executive
